accelerometer_X,accelerometer_Y,accelerometer_Z,id_name,id_file
0.086191,6.555324000000001,7.785944000000001,1,4
0.004788,6.440403,7.1395100000000005,1,4
0.277727,6.430826000000001,7.690175999999999,1,4
-0.0478839999999999,6.23929,7.340623,1,4
-0.11971,6.545748000000001,6.042965000000001,1,4
-0.0239419999999999,6.224925,7.28795,1,4
0.244209,6.200983,7.603985000000001,1,4
0.545878,6.306328,7.04853,1,4
-0.071826,6.047754,8.2169,1,4
0.263362,5.947197,7.417236999999999,1,4
0.143652,5.995081,7.436391,1,4
0.11971,6.335058,7.627927000000001,1,4
0.220267,6.555324000000001,7.010223,1,4
-0.464475,6.402096,7.359775999999999,1,4
-0.143652,5.473145,8.183380999999999,1,4
-0.038307,6.14831,7.661446000000001,1,4
-0.062249,6.531382,7.11078,1,4
-0.2489969999999999,6.26802,7.058107000000001,1,4
-0.205901,6.2153480000000005,7.627927000000001,1,4
-0.3304,6.090849,7.23049,1,4
-0.531513,6.885724000000001,7.096414,1,4
-0.885855,6.823475,6.560113,1,4
-0.3926489999999999,6.636728,6.497864,1,4
-0.263362,6.445191,7.469908999999999,1,4
-0.531513,6.301539,7.345411,1,4
-0.234632,6.287173999999999,7.594408,1,4
-0.014365,7.134722,6.651093,1,4
-0.0957679999999999,-0.086191,9.773131,1,5
-0.0909799999999999,-0.153229,9.763555,1,5
-0.02873,0.009577,9.730036,1,5
-0.143652,-0.105345,9.753978,1,5
-0.076614,-0.11971,9.768343,1,5
-0.114922,-0.148441,9.773131,1,5
-0.0957679999999999,-0.158017,9.77792,1,5
-0.1005559999999999,-0.1292869999999999,9.77792,1,5
-0.081403,-0.124498,9.758766,1,5
-0.081403,-0.153229,9.763555,1,5
-0.1005559999999999,-0.11971,9.782708,1,5
-0.114922,-0.114922,9.782708,1,5
-0.110133,-0.134075,9.77792,1,5
-0.105345,-0.1292869999999999,9.763555,1,5
-0.1292869999999999,-0.138864,9.773131,1,5
-0.162806,-0.148441,9.773131,1,5
-0.052672,-0.158017,9.773131,1,5
-0.110133,-0.153229,9.77792,1,5
-0.124498,-0.1292869999999999,9.782708,1,5
-0.033519,-0.162806,9.787497,1,5
-0.110133,-0.124498,9.753978,1,5
-0.0909799999999999,-0.215478,9.773131,1,5
-0.076614,-0.11971,9.792285,1,5
-0.1292869999999999,-0.124498,9.758766,1,5
-0.134075,-0.143652,9.758766,1,5
-0.0909799999999999,-0.110133,9.768343,1,5
-0.086191,-0.1292869999999999,9.739613,1,5
-0.124498,-0.1292869999999999,9.758766,1,5
-0.1005559999999999,-0.134075,9.763555,1,5
-0.1005559999999999,-0.134075,9.763555,1,5
-0.153229,6.052542,7.599196000000001,1,6
-0.45011,6.454768,7.422025,1,6
-0.775721,5.813122,7.963114999999999,1,6
0.306458,4.817133999999999,8.729258999999999,1,6
-0.311246,4.563349,8.595184,1,6
-0.110133,4.807557,8.968679,1,6
-0.306458,4.534618,8.590396,1,6
-0.277727,5.966351,11.089942,1,6
-1.441309,7.469908999999999,7.417236999999999,1,6
-1.134852,6.540959,7.666233999999999,1,6
-0.45011,5.645528,8.37013,1,6
0.1819589999999999,4.620809,8.331822,1,6
-0.019154,4.683059,8.690952000000001,1,6
-0.335188,4.122815,9.064447,1,6
0.019154,4.237737,8.686164,1,6
-0.1723829999999999,3.883395,8.791509,1,6
-0.124498,3.926491,9.169792,1,6
-0.167594,3.859453,8.844180999999999,1,6
-0.1819589999999999,3.706224,9.212888,1,6
0.0909799999999999,4.242526,9.016563,1,6
-0.205901,3.768474,8.480263,1,6
