accelerometer_X,accelerometer_Y,accelerometer_Z,id_name,id_file
-1.206678,-9.433155,-2.202665,3,137
-3.102885,-4.644751,-2.456451,3,137
0.282516,-9.251195,-0.933739,3,137
-3.20823,-4.711789,0.885855,3,137
2.418144,-8.571242,-1.675941,3,137
-5.861006,-6.397307,-3.375824,3,137
2.959233,-6.081272,-3.136404,3,137
-7.805097,-8.365341,-2.130839,3,137
-0.842759,-6.119579,-1.61848,3,137
-1.814805,-7.259219,-1.043872,3,137
-0.617704,-6.301539,-1.067814,3,137
-1.685518,-8.403648,0.550666,3,137
2.48997,-15.964537,-0.8379709999999999,3,137
-0.483629,-15.078682,-6.253655,3,137
8.39886,-13.771448,-2.566584,3,138
2.494758,-10.328587,-8.690952000000001,3,138
0.8236049999999999,-7.383717999999999,-3.5960910000000004,3,138
-6.224924,-12.23437,-26.230873,3,138
1.273715,-6.502651,-3.572149,3,138
0.7230489999999999,-6.871359,-4.079719,3,138
2.226608,-7.575253999999999,-12.555194,3,138
3.284845,-11.96622,-3.892972,3,138
3.945645,-11.760319,-8.09719,3,138
2.801216,-9.32781,-5.133168,3,138
-1.35033,-3.380613,-0.057461,3,138
-0.253785,-6.373365,0.205901,3,138
-1.608903,-6.502651,-3.998317,3,138
1.685518,-10.146626,-1.115698,3,138
-0.474052,-4.13718,-1.249773,3,138
-0.761356,-9.203311,-2.178723,3,138
-1.278504,-4.1419690000000005,0.253785,3,138
-0.3304,-6.105214,-3.284845,3,138
1.455675,-7.479486,-3.864241,3,138
1.613692,-9.150639,-4.151545,3,138
1.216255,-9.792285,0.636858,3,138
-2.54743,-7.086836999999999,-2.585738,3,138
-1.206678,-9.433155,-2.202665,3,138
-3.102885,-4.644751,-2.456451,3,138
0.282516,-9.251195,-0.933739,3,138
-3.20823,-4.711789,0.885855,3,138
2.418144,-8.571242,-1.675941,3,138
-5.861006,-6.397307,-3.375824,3,138
2.959233,-6.081272,-3.136404,3,138
-7.805097,-8.365341,-2.130839,3,138
-5.06613,-9.428367,0.732626,3,139
-8.614338,-15.021221,-1.436521,3,139
0.349553,-6.5792660000000005,-6.995857000000001,3,139
-2.920926,-10.726024,-0.148441,3,139
-3.653552,-10.951078,-4.003105000000001,3,139
-9.332599,-18.492813,-6.440402,3,139
-5.755661,-13.891158,1.273715,3,139
-7.196969999999999,-11.358092999999998,1.685518,3,139
-10.036493,-12.765883,-0.6464340000000001,3,139
-0.158017,-2.930503,-7.479486,3,139
-2.604891,-7.661445,-0.11971,3,139
-1.40779,-13.340492,-3.916914,3,139
-2.255338,-14.398729,-2.801216,3,139
-7.517792999999999,-11.947066,-1.656788,3,139
-1.996764,1.393425,2.652776,3,139
-4.189853,-10.275913,1.1300629999999998,3,139
0.8379709999999999,-11.693281,-1.1300629999999998,3,139
-3.122039,-11.985373,-1.393425,3,139
-2.078167,-4.209007,-1.244985,3,139
-1.877054,-6.943185000000001,-1.915361,3,139
-5.473145,-10.730812,-1.077391,3,139
2.987964,-5.018246,1.647211,3,139
0.675165,-11.60709,-2.662352,3,139
-1.278504,-2.700659,0.924162,3,139
-4.424484,-10.726024,-1.082179,3,139
0.646435,-0.641646,-1.04866,3,139
-1.623269,-6.603208,0.071826,3,139
-4.323928,-2.671929,3.485958,3,139
-5.228936,-3.557784,-0.038307,3,139
-3.08852,-14.130578,0.215478,3,139
1.963245,-10.242394,-2.3606830000000003,3,140
3.878607,-11.48738,-12.65575,3,140
3.026271,-8.432379,-7.244853999999999,3,140
-5.023035,-16.223110000000002,-12.464214,3,140
-0.4548979999999999,-14.882357999999998,-6.933608,3,140
9.035717,-13.206416,12.617443,3,140
-1.273715,-5.353435,-0.641646,3,140
-0.794875,-9.160215,-0.1819589999999999,3,140
2.336741,-11.722012,-1.321599,3,140
-6.1578870000000006,-1.489193,-0.54109,3,140
-6.904877000000001,-20.159178,-0.866701,3,140
-1.958457,-8.978256,-4.625597,3,140
0.196325,-2.643199,-0.114922,3,140
-1.728614,-4.9943040000000005,-1.192312,3,140
0.746991,-5.238512999999999,-1.043872,3,140
-1.197101,-3.68707,2.882619,3,140
-0.344765,-9.696517,0.679953,3,140
-5.386954,-16.323667999999998,4.266468,3,140
-3.787627,-8.633492,0.895431,3,140
-2.30801,-13.445837,-2.834735,3,140
-0.545878,-3.653552,6.670246000000001,3,140
2.844312,-10.486604,-1.580173,3,140
2.566584,-10.323798,-1.16837,3,140
2.63841,-7.168239999999999,-0.71826,3,140
3.907337,-4.984728,-3.821146,3,140
0.354342,-9.56723,-5.7700260000000005,3,140
0.9912,-10.290278,-5.099648999999999,3,140
-2.389413,-12.220005,-6.330269,3,140
-1.7860740000000002,-18.737022,6.244078,3,140
4.644751,-11.018116,-1.04866,3,140
0.746991,-5.238512999999999,-1.043872,3,141
-1.197101,-3.68707,2.882619,3,141
-0.344765,-9.696517,0.679953,3,141
-5.386954,-16.323667999999998,4.266468,3,141
-3.787627,-8.633492,0.895431,3,141
-2.30801,-13.445837,-2.834735,3,141
-0.545878,-3.653552,6.670246000000001,3,141
2.844312,-10.486604,-1.580173,3,141
2.566584,-10.323798,-1.16837,3,141
2.63841,-7.168239999999999,-0.71826,3,141
3.907337,-4.984728,-3.821146,3,141
0.354342,-9.56723,-5.7700260000000005,3,141
0.9912,-10.290278,-5.099648999999999,3,141
-2.389413,-12.220005,-6.330269,3,141
-1.7860740000000002,-18.737022,6.244078,3,141
4.644751,-11.018116,-1.04866,3,141
-2.269703,-2.782062,2.39899,3,141
1.479617,-9.251195,-0.857124,3,141
5.152323,-11.702858,-2.27928,3,141
1.637634,-22.720974,-10.491392,3,141
-2.346318,-3.270479,1.063026,3,141
-1.685518,-7.580042,-1.623269,3,141
-1.80044,-7.465121000000001,-3.069367,3,141
-0.124498,-12.559982000000002,6.7516490000000005,3,141
1.7525560000000002,-17.501614,-3.801992,3,141
2.331953,-9.744401,-7.407660000000001,3,141
3.222596,-8.920795,-3.08852,3,141
-3.457227,-2.715025,0.148441,3,141
2.264915,-9.931149,-4.659116,3,141
0.9912,-10.903194,-8.183380999999999,3,141
6.952762,-11.247959,0.344765,3,142
6.895301,-13.982138,-2.504335,3,142
-1.417367,-19.349937,0.177171,3,142
0.320823,-3.715801,-9.653421,3,142
-4.649539,-15.05474,1.192313,3,142
4.242526,-16.539145,-10.836157,3,142
6.789956,-6.947972999999999,-3.007117,3,142
0.933739,-4.606444000000001,-0.512359,3,142
3.2896330000000003,-7.469908999999999,-0.0430959999999999,3,142
-1.6519990000000002,-17.535133,-2.2505490000000004,3,142
-6.320692,-6.196194,1.896208,3,142
-1.331176,-17.956512,-0.632069,3,142
12.133814,-18.703505,-7.508216,3,142
6.588842999999999,-10.568007,-2.60968,3,142
7.996633999999999,-5.918466,-6.646304,3,142
0.2585739999999999,-8.657434,-2.351106,3,142
-1.94888,-5.003881,2.006341,3,142
1.364695,-8.054094000000001,-3.222595,3,142
2.0302830000000003,-13.613431,-2.0302830000000003,3,142
12.411542,-13.881581,-4.386177,3,142
4.879383,-13.110648,-3.5960910000000004,3,142
1.201889,-17.908628,0.004788,3,142
-6.847417,-16.74026,4.13718,3,142
-4.003105000000001,1.249773,10.716447,3,142
3.0502130000000003,-11.482592,-4.683058,3,142
8.532935,-14.571112,-11.492168,3,142
2.1883,-8.987833,-1.273715,3,142
1.101333,-3.648763,0.416591,3,142
4.276045,-9.346964,0.502782,3,142
-3.77805,-3.605668,2.475605,3,142
0.885855,-11.468226,5.544971,3,143
-0.770933,-21.74414,-3.605668,3,143
6.670246000000001,-13.206416,-4.611232,3,143
0.675165,-17.343597,-7.225700999999999,3,143
7.771578999999999,-8.580819,12.650962,3,143
3.873819,-6.162675,-6.210559,3,143
3.193865,-12.392388,2.5953150000000003,3,143
4.951209,-25.828648,-7.991845,3,143
7.484275,-14.887146,2.973599,3,143
4.797981,-19.560625,-9.227253,3,143
-0.933739,-9.188946,10.007763,3,143
4.347871,-7.354986999999999,-6.277597,3,143
5.061342,-13.785813,10.333375,3,143
2.499547,-4.788403,0.019154,3,143
5.923255,-18.195932,10.486604,3,143
2.5953150000000003,-7.762002000000001,-10.606314,3,143
-6.287173,-20.60929,-38.08696,3,143
1.4987700000000002,-14.719551999999998,-5.975927,3,143
4.936844000000001,-19.177555,17.492037,3,143
5.00867,-9.591172,-1.522712,3,143
0.21069,-4.065354,1.5370780000000002,3,143
-0.47884,-12.210428,-0.301669,3,143
-0.153229,-10.213664,-1.7525560000000002,3,143
0.6272810000000001,-7.627927000000001,-3.270479,3,143
1.177947,-5.415684,-2.059013,3,143
3.466804,-5.406107,-2.633622,3,143
0.057461,-6.445191,-3.069367,3,143
5.88016,-6.900089,-3.509899,3,143
4.774039,-9.251195,-2.600103,3,143
0.766145,-4.089296,-0.833182,3,143
-0.4548979999999999,-14.882357999999998,-6.933608,3,144
9.035717,-13.206416,12.617443,3,144
-1.273715,-5.353435,-0.641646,3,144
-0.794875,-9.160215,-0.1819589999999999,3,144
2.336741,-11.722012,-1.321599,3,144
-6.1578870000000006,-1.489193,-0.54109,3,144
-6.904877000000001,-20.159178,-0.866701,3,144
-1.958457,-8.978256,-4.625597,3,144
0.196325,-2.643199,-0.114922,3,144
-1.728614,-4.9943040000000005,-1.192312,3,144
0.746991,-5.238512999999999,-1.043872,3,144
-1.197101,-3.68707,2.882619,3,144
-0.344765,-9.696517,0.679953,3,144
-5.386954,-16.323667999999998,4.266468,3,144
-3.787627,-8.633492,0.895431,3,144
-2.30801,-13.445837,-2.834735,3,144
-0.545878,-3.653552,6.670246000000001,3,144
2.844312,-10.486604,-1.580173,3,144
2.566584,-10.323798,-1.16837,3,144
2.63841,-7.168239999999999,-0.71826,3,144
3.907337,-4.984728,-3.821146,3,144
0.354342,-9.56723,-5.7700260000000005,3,144
0.9912,-10.290278,-5.099648999999999,3,144
-2.389413,-12.220005,-6.330269,3,144
-1.7860740000000002,-18.737022,6.244078,3,144
4.644751,-11.018116,-1.04866,3,144
-2.269703,-2.782062,2.39899,3,144
1.479617,-9.251195,-0.857124,3,144
5.152323,-11.702858,-2.27928,3,144
1.637634,-22.720974,-10.491392,3,144
-4.649539,-15.05474,1.192313,3,145
4.242526,-16.539145,-10.836157,3,145
6.789956,-6.947972999999999,-3.007117,3,145
0.933739,-4.606444000000001,-0.512359,3,145
3.2896330000000003,-7.469908999999999,-0.0430959999999999,3,145
-1.6519990000000002,-17.535133,-2.2505490000000004,3,145
-6.320692,-6.196194,1.896208,3,145
-1.331176,-17.956512,-0.632069,3,145
12.133814,-18.703505,-7.508216,3,145
6.588842999999999,-10.568007,-2.60968,3,145
7.996633999999999,-5.918466,-6.646304,3,145
0.2585739999999999,-8.657434,-2.351106,3,145
-1.94888,-5.003881,2.006341,3,145
1.364695,-8.054094000000001,-3.222595,3,145
2.0302830000000003,-13.613431,-2.0302830000000003,3,145
12.411542,-13.881581,-4.386177,3,145
4.879383,-13.110648,-3.5960910000000004,3,145
1.201889,-17.908628,0.004788,3,145
-6.847417,-16.74026,4.13718,3,145
-4.003105000000001,1.249773,10.716447,3,145
3.0502130000000003,-11.482592,-4.683058,3,145
8.532935,-14.571112,-11.492168,3,145
2.1883,-8.987833,-1.273715,3,145
1.101333,-3.648763,0.416591,3,145
4.276045,-9.346964,0.502782,3,145
-3.77805,-3.605668,2.475605,3,145
2.236184,-7.388506,-1.173159,3,145
-4.094085,-1.441309,2.13084,3,145
2.011129,-12.564771,0.8236049999999999,3,145
-0.071826,-13.733141,2.652776,3,145
-3.318364,-8.346186999999999,1.551443,3,146
2.236184,-10.175357,3.423709,3,146
-9.528923,-19.484013,4.113238,3,146
-3.864241,-19.670761,-13.962984,3,146
1.963245,-10.242394,-2.3606830000000003,3,146
3.878607,-11.48738,-12.65575,3,146
3.026271,-8.432379,-7.244853999999999,3,146
-5.023035,-16.223110000000002,-12.464214,3,146
-0.4548979999999999,-14.882357999999998,-6.933608,3,146
9.035717,-13.206416,12.617443,3,146
-1.273715,-5.353435,-0.641646,3,146
-0.794875,-9.160215,-0.1819589999999999,3,146
2.336741,-11.722012,-1.321599,3,146
-6.1578870000000006,-1.489193,-0.54109,3,146
-6.904877000000001,-20.159178,-0.866701,3,146
-1.958457,-8.978256,-4.625597,3,146
0.196325,-2.643199,-0.114922,3,146
-1.728614,-4.9943040000000005,-1.192312,3,146
0.746991,-5.238512999999999,-1.043872,3,146
-1.197101,-3.68707,2.882619,3,146
-0.344765,-9.696517,0.679953,3,146
-5.386954,-16.323667999999998,4.266468,3,146
-3.787627,-8.633492,0.895431,3,146
-2.30801,-13.445837,-2.834735,3,146
-0.545878,-3.653552,6.670246000000001,3,146
2.844312,-10.486604,-1.580173,3,146
2.566584,-10.323798,-1.16837,3,146
2.63841,-7.168239999999999,-0.71826,3,146
3.907337,-4.984728,-3.821146,3,146
0.354342,-9.56723,-5.7700260000000005,3,146
0.8236049999999999,-7.383717999999999,-3.5960910000000004,3,147
-6.224924,-12.23437,-26.230873,3,147
1.273715,-6.502651,-3.572149,3,147
0.7230489999999999,-6.871359,-4.079719,3,147
2.226608,-7.575253999999999,-12.555194,3,147
3.284845,-11.96622,-3.892972,3,147
3.945645,-11.760319,-8.09719,3,147
2.801216,-9.32781,-5.133168,3,147
-1.35033,-3.380613,-0.057461,3,147
-0.253785,-6.373365,0.205901,3,147
-1.608903,-6.502651,-3.998317,3,147
1.685518,-10.146626,-1.115698,3,147
-0.474052,-4.13718,-1.249773,3,147
-0.761356,-9.203311,-2.178723,3,147
-1.278504,-4.1419690000000005,0.253785,3,147
-0.3304,-6.105214,-3.284845,3,147
1.455675,-7.479486,-3.864241,3,147
1.613692,-9.150639,-4.151545,3,147
1.216255,-9.792285,0.636858,3,147
-2.54743,-7.086836999999999,-2.585738,3,147
-1.206678,-9.433155,-2.202665,3,147
-3.102885,-4.644751,-2.456451,3,147
0.282516,-9.251195,-0.933739,3,147
-3.20823,-4.711789,0.885855,3,147
2.418144,-8.571242,-1.675941,3,147
-5.861006,-6.397307,-3.375824,3,147
2.959233,-6.081272,-3.136404,3,147
-7.805097,-8.365341,-2.130839,3,147
-0.842759,-6.119579,-1.61848,3,147
-1.814805,-7.259219,-1.043872,3,147
1.996764,-6.062118,-6.210559,3,148
3.438074,-7.139508999999999,0.292093,3,148
12.650962,1.61848,10.716447,3,148
7.402872,-7.771578999999999,-4.127603,3,148
2.920926,-8.571242,-7.881711999999999,3,148
2.767697,-8.935161,-2.149993,3,148
-1.101333,-13.939042,-0.948104,3,148
1.532289,-6.2153480000000005,-5.928043,3,148
2.652776,-5.865794,-3.227384,3,148
-0.737414,-3.86903,-1.4987700000000002,3,148
3.677494,-6.8761470000000005,-2.782062,3,148
0.612916,-3.744531,-0.507571,3,148
0.052672,-8.403648,-4.185065,3,148
-1.843535,-3.892972,-1.929727,3,148
0.665588,-6.809108999999999,-1.939303,3,148
-2.011129,-4.232949,-0.919373,3,148
2.432509,-10.304645,-1.671153,3,148
0.588974,-5.999869,-2.327164,3,148
1.431733,-8.27436,-1.73819,3,148
-1.7860740000000002,-7.996633,-3.3279400000000003,3,148
0.885855,-11.468226,5.544971,3,148
-0.770933,-21.74414,-3.605668,3,148
6.670246000000001,-13.206416,-4.611232,3,148
0.675165,-17.343597,-7.225700999999999,3,148
7.771578999999999,-8.580819,12.650962,3,148
3.873819,-6.162675,-6.210559,3,148
3.193865,-12.392388,2.5953150000000003,3,148
4.951209,-25.828648,-7.991845,3,148
7.484275,-14.887146,2.973599,3,148
4.797981,-19.560625,-9.227253,3,148
-0.665588,-4.865018,-1.2162540000000002,3,149
2.221819,-7.398083,0.8236049999999999,3,149
1.972822,-5.6982,-0.081403,3,149
0.727837,-6.445191,-1.2162540000000002,3,149
3.696648,-12.248735,1.374272,3,149
1.1300629999999998,-6.368576,-1.235408,3,149
2.394202,-17.520767000000003,0.78051,3,149
1.187524,-4.639962000000001,-2.8491,3,149
1.072602,-12.325351,0.009577,3,149
1.867477,-3.950433,-1.288081,3,149
4.88896,-7.010222,-0.062249,3,149
4.467581,-9.672575,-1.13964,3,149
3.548207,-9.385271,-1.288081,3,149
3.438074,-16.864758,-0.3304,3,149
3.169923,-2.686294,-4.031835,3,149
0.416591,-16.237476,-3.342306,3,149
12.196063,-21.049822,-11.789049,3,149
6.291962,-11.525687,-0.995988,3,149
5.535394,-2.72939,-8.528147,3,149
1.359907,-7.752425,0.641646,3,149
2.853889,-10.012551,-0.411803,3,149
-6.354211,-5.521029,-4.673482,3,149
4.76925,-12.799402,1.297657,3,149
1.685518,-7.747636999999999,-1.556231,3,149
5.133168,-10.261548,-0.8475469999999999,3,149
2.777274,-5.204994,-2.590526,3,149
2.619257,-9.203311,-1.537077,3,149
1.417368,-17.48246,0.234632,3,149
-4.76925,-9.591172,6.277597,3,149
6.56969,3.016694,1.824382,3,149
-1.94888,-14.389153,-3.08852,3,150
-3.203442,-1.072602,-0.071826,3,150
-6.842628,-6.809108999999999,-1.934515,3,150
-4.984728,-8.633492,-2.906561,3,150
-2.911349,-8.556877,-1.848324,3,150
-3.002329,-13.148955,0.646435,3,150
-5.06613,-9.428367,0.732626,3,150
-8.614338,-15.021221,-1.436521,3,150
0.349553,-6.5792660000000005,-6.995857000000001,3,150
-2.920926,-10.726024,-0.148441,3,150
-3.653552,-10.951078,-4.003105000000001,3,150
-9.332599,-18.492813,-6.440402,3,150
-5.755661,-13.891158,1.273715,3,150
-7.196969999999999,-11.358092999999998,1.685518,3,150
-10.036493,-12.765883,-0.6464340000000001,3,150
-0.158017,-2.930503,-7.479486,3,150
-2.604891,-7.661445,-0.11971,3,150
-1.40779,-13.340492,-3.916914,3,150
-2.255338,-14.398729,-2.801216,3,150
-7.517792999999999,-11.947066,-1.656788,3,150
-1.996764,1.393425,2.652776,3,150
-4.189853,-10.275913,1.1300629999999998,3,150
0.8379709999999999,-11.693281,-1.1300629999999998,3,150
-3.122039,-11.985373,-1.393425,3,150
-2.078167,-4.209007,-1.244985,3,150
-1.877054,-6.943185000000001,-1.915361,3,150
-5.473145,-10.730812,-1.077391,3,150
2.987964,-5.018246,1.647211,3,150
0.675165,-11.60709,-2.662352,3,150
-1.278504,-2.700659,0.924162,3,150
7.996633999999999,-5.918466,-6.646304,3,151
0.2585739999999999,-8.657434,-2.351106,3,151
-1.94888,-5.003881,2.006341,3,151
1.364695,-8.054094000000001,-3.222595,3,151
2.0302830000000003,-13.613431,-2.0302830000000003,3,151
12.411542,-13.881581,-4.386177,3,151
4.879383,-13.110648,-3.5960910000000004,3,151
1.201889,-17.908628,0.004788,3,151
-6.847417,-16.74026,4.13718,3,151
-4.003105000000001,1.249773,10.716447,3,151
3.0502130000000003,-11.482592,-4.683058,3,151
8.532935,-14.571112,-11.492168,3,151
2.1883,-8.987833,-1.273715,3,151
1.101333,-3.648763,0.416591,3,151
4.276045,-9.346964,0.502782,3,151
-3.77805,-3.605668,2.475605,3,151
2.236184,-7.388506,-1.173159,3,151
-4.094085,-1.441309,2.13084,3,151
2.011129,-12.564771,0.8236049999999999,3,151
-0.071826,-13.733141,2.652776,3,151
1.996764,-6.062118,-6.210559,3,151
3.438074,-7.139508999999999,0.292093,3,151
12.650962,1.61848,10.716447,3,151
7.402872,-7.771578999999999,-4.127603,3,151
2.920926,-8.571242,-7.881711999999999,3,151
2.767697,-8.935161,-2.149993,3,151
-1.101333,-13.939042,-0.948104,3,151
1.532289,-6.2153480000000005,-5.928043,3,151
2.652776,-5.865794,-3.227384,3,151
-0.737414,-3.86903,-1.4987700000000002,3,151
2.054225,-5.640739,1.56102,3,152
-2.662352,-8.145074000000001,-5.1666870000000005,3,152
-3.318364,-8.346186999999999,1.551443,3,152
2.236184,-10.175357,3.423709,3,152
-9.528923,-19.484013,4.113238,3,152
-3.864241,-19.670761,-13.962984,3,152
1.963245,-10.242394,-2.3606830000000003,3,152
3.878607,-11.48738,-12.65575,3,152
3.026271,-8.432379,-7.244853999999999,3,152
-5.023035,-16.223110000000002,-12.464214,3,152
-0.4548979999999999,-14.882357999999998,-6.933608,3,152
9.035717,-13.206416,12.617443,3,152
-1.273715,-5.353435,-0.641646,3,152
-0.794875,-9.160215,-0.1819589999999999,3,152
2.336741,-11.722012,-1.321599,3,152
-6.1578870000000006,-1.489193,-0.54109,3,152
-6.904877000000001,-20.159178,-0.866701,3,152
-1.958457,-8.978256,-4.625597,3,152
0.196325,-2.643199,-0.114922,3,152
-1.728614,-4.9943040000000005,-1.192312,3,152
0.746991,-5.238512999999999,-1.043872,3,152
-1.197101,-3.68707,2.882619,3,152
-0.344765,-9.696517,0.679953,3,152
-5.386954,-16.323667999999998,4.266468,3,152
-3.787627,-8.633492,0.895431,3,152
-2.30801,-13.445837,-2.834735,3,152
-0.545878,-3.653552,6.670246000000001,3,152
2.844312,-10.486604,-1.580173,3,152
2.566584,-10.323798,-1.16837,3,152
2.63841,-7.168239999999999,-0.71826,3,152
5.061342,-14.508862,-22.663513,3,153
2.82037,-9.710882000000002,-3.806781,3,153
2.753332,-11.559206,-10.630256,3,153
0.9912,-8.935161,-0.1723829999999999,3,153
-3.600879,-3.524265,0.957681,3,153
-2.082955,-11.808203,0.229843,3,153
-1.8579,-4.3766,2.327164,3,153
-2.130839,-12.421119,-0.2585739999999999,3,153
-6.478708999999999,-20.39381,1.177947,3,153
0.35913,-22.716187,7.800308999999999,3,153
3.380613,-11.070788,-2.403778,3,153
2.806004,-10.754754,3.672706,3,153
-6.478708999999999,-22.16073,0.162806,3,153
5.272033,-25.546135,-8.652645,3,153
-2.264915,-17.348385,-2.834735,3,153
-7.426813,1.345541,-2.686294,3,153
-0.694318,-15.030798,-5.501875,3,153
-0.632069,-14.848839000000002,-11.224017,3,153
3.782839,-11.597513,-2.94008,3,153
-0.507571,-5.104438,-2.111686,3,153
1.369483,-4.520251999999999,-2.863465,3,153
2.494758,-11.36767,-2.255338,3,153
2.054225,-5.640739,1.56102,3,153
-2.662352,-8.145074000000001,-5.1666870000000005,3,153
-3.318364,-8.346186999999999,1.551443,3,153
2.236184,-10.175357,3.423709,3,153
-9.528923,-19.484013,4.113238,3,153
-3.864241,-19.670761,-13.962984,3,153
1.963245,-10.242394,-2.3606830000000003,3,153
3.878607,-11.48738,-12.65575,3,153
2.920926,-8.571242,-7.881711999999999,3,154
2.767697,-8.935161,-2.149993,3,154
-1.101333,-13.939042,-0.948104,3,154
1.532289,-6.2153480000000005,-5.928043,3,154
2.652776,-5.865794,-3.227384,3,154
-0.737414,-3.86903,-1.4987700000000002,3,154
3.677494,-6.8761470000000005,-2.782062,3,154
0.612916,-3.744531,-0.507571,3,154
0.052672,-8.403648,-4.185065,3,154
-1.843535,-3.892972,-1.929727,3,154
0.665588,-6.809108999999999,-1.939303,3,154
-2.011129,-4.232949,-0.919373,3,154
2.432509,-10.304645,-1.671153,3,154
0.588974,-5.999869,-2.327164,3,154
1.431733,-8.27436,-1.73819,3,154
-1.7860740000000002,-7.996633,-3.3279400000000003,3,154
0.885855,-11.468226,5.544971,3,154
-0.770933,-21.74414,-3.605668,3,154
6.670246000000001,-13.206416,-4.611232,3,154
0.675165,-17.343597,-7.225700999999999,3,154
7.771578999999999,-8.580819,12.650962,3,154
3.873819,-6.162675,-6.210559,3,154
3.193865,-12.392388,2.5953150000000003,3,154
4.951209,-25.828648,-7.991845,3,154
7.484275,-14.887146,2.973599,3,154
4.797981,-19.560625,-9.227253,3,154
-0.933739,-9.188946,10.007763,3,154
4.347871,-7.354986999999999,-6.277597,3,154
5.061342,-13.785813,10.333375,3,154
2.499547,-4.788403,0.019154,3,154
-3.998317,-14.302960999999998,-0.919373,3,155
-1.297657,-1.517924,-2.149993,3,155
-5.736507,-15.35641,-1.039083,3,155
1.024718,-3.825934,-3.1795,3,155
-1.94888,-14.389153,-3.08852,3,155
-3.203442,-1.072602,-0.071826,3,155
-6.842628,-6.809108999999999,-1.934515,3,155
-4.984728,-8.633492,-2.906561,3,155
-2.911349,-8.556877,-1.848324,3,155
-3.002329,-13.148955,0.646435,3,155
-5.06613,-9.428367,0.732626,3,155
-8.614338,-15.021221,-1.436521,3,155
0.349553,-6.5792660000000005,-6.995857000000001,3,155
-2.920926,-10.726024,-0.148441,3,155
-3.653552,-10.951078,-4.003105000000001,3,155
-9.332599,-18.492813,-6.440402,3,155
-5.755661,-13.891158,1.273715,3,155
-7.196969999999999,-11.358092999999998,1.685518,3,155
-10.036493,-12.765883,-0.6464340000000001,3,155
-0.158017,-2.930503,-7.479486,3,155
-2.604891,-7.661445,-0.11971,3,155
-1.40779,-13.340492,-3.916914,3,155
-2.255338,-14.398729,-2.801216,3,155
-7.517792999999999,-11.947066,-1.656788,3,155
-1.996764,1.393425,2.652776,3,155
-4.189853,-10.275913,1.1300629999999998,3,155
0.8379709999999999,-11.693281,-1.1300629999999998,3,155
-3.122039,-11.985373,-1.393425,3,155
-2.078167,-4.209007,-1.244985,3,155
-1.877054,-6.943185000000001,-1.915361,3,155
-0.991199,-19.416977,4.074930999999999,3,156
7.062895,-8.063671000000001,-0.972046,3,156
0.766145,-4.788403,-0.981623,3,156
0.02873,-6.545747,-0.6464340000000001,3,156
6.952762,-11.247959,0.344765,3,156
6.895301,-13.982138,-2.504335,3,156
-1.417367,-19.349937,0.177171,3,156
0.320823,-3.715801,-9.653421,3,156
-4.649539,-15.05474,1.192313,3,156
4.242526,-16.539145,-10.836157,3,156
6.789956,-6.947972999999999,-3.007117,3,156
0.933739,-4.606444000000001,-0.512359,3,156
3.2896330000000003,-7.469908999999999,-0.0430959999999999,3,156
-1.6519990000000002,-17.535133,-2.2505490000000004,3,156
-6.320692,-6.196194,1.896208,3,156
-1.331176,-17.956512,-0.632069,3,156
12.133814,-18.703505,-7.508216,3,156
6.588842999999999,-10.568007,-2.60968,3,156
7.996633999999999,-5.918466,-6.646304,3,156
0.2585739999999999,-8.657434,-2.351106,3,156
-1.94888,-5.003881,2.006341,3,156
1.364695,-8.054094000000001,-3.222595,3,156
2.0302830000000003,-13.613431,-2.0302830000000003,3,156
12.411542,-13.881581,-4.386177,3,156
4.879383,-13.110648,-3.5960910000000004,3,156
1.201889,-17.908628,0.004788,3,156
-6.847417,-16.74026,4.13718,3,156
-4.003105000000001,1.249773,10.716447,3,156
3.0502130000000003,-11.482592,-4.683058,3,156
8.532935,-14.571112,-11.492168,3,156
2.600103,-7.929596000000001,0.5841850000000001,3,157
-1.766921,-5.295974,0.766145,3,157
0.430956,-7.699753,-0.579397,3,157
0.8475469999999999,-9.337387,-3.797204,3,157
-1.8579,-7.623138000000001,9.021352,3,157
0.272939,-11.860875,-2.920926,3,157
2.499547,-7.843405000000001,-3.620033,3,157
-4.76925,-9.648633,-12.382812,3,157
2.475605,-9.993398,-6.62715,3,157
2.748544,-6.9096660000000005,-3.39019,3,157
1.264139,-7.517792999999999,0.493206,3,157
-1.086968,-5.717354,2.499547,3,157
-2.614468,-8.508992999999998,-0.071826,3,157
-1.522712,-16.82645,-2.791639,3,157
4.31914,-13.091495,-0.411803,3,157
0.430956,-15.255854,-5.688623000000001,3,157
5.061342,-14.508862,-22.663513,3,157
2.82037,-9.710882000000002,-3.806781,3,157
2.753332,-11.559206,-10.630256,3,157
0.9912,-8.935161,-0.1723829999999999,3,157
-3.600879,-3.524265,0.957681,3,157
-2.082955,-11.808203,0.229843,3,157
-1.8579,-4.3766,2.327164,3,157
-2.130839,-12.421119,-0.2585739999999999,3,157
-6.478708999999999,-20.39381,1.177947,3,157
0.35913,-22.716187,7.800308999999999,3,157
3.380613,-11.070788,-2.403778,3,157
2.806004,-10.754754,3.672706,3,157
-6.478708999999999,-22.16073,0.162806,3,157
5.272033,-25.546135,-8.652645,3,157
-0.694318,-15.030798,-5.501875,3,158
-0.632069,-14.848839000000002,-11.224017,3,158
